B11,B12,B2,B3,B4,B8,NDBI,NDVI,NDWI,texture,class
1309.0,1214.0,1506.0,1580.0,1465.0,1422.0,-0.041376784,-0.014894354,0.05263158,181.9882813,1
2474.5,1821.5,1312.666667,1424.5,1384.666667,2922.0,-0.08292412,0.35696596,-0.34453008,14102.46571,0
3010.5,2029.0,1516.0,1739.0,1686.0,3700.0,-0.10274942,0.37393242,-0.3605442,56894.30946,0
2285.5,2307.5,1854.0,1895.0,1915.5,1956.0,0.07768478,0.010461061,-0.015840042,3350.420139,4
4968.5,4163.5,1843.833333,2184.0,2790.666667,3973.5,0.11127265,0.17486756,-0.2906212,3164.138889,2
5736.5,4597.0,2916.0,3651.0,4264.0,4760.0,0.09303101,0.05496454,-0.13185115,35255.06337,5
4733.5,3765.5,1954.333333,2232.0,2653.0,4056.0,0.07708061,0.20912208,-0.29007635,26794.68403,2
1237.5,1168.5,1944.5,2126.0,1499.0,1294.5,-0.02251185,-0.07320566,0.24309312,138.8663194,1
3283.0,3215.0,2182.0,2318.0,2390.0,2854.0,0.069903865,0.088482074,-0.10363496,45573.12196,3
2390.0,2460.0,1892.0,1892.0,1993.5,2005.0,0.087599546,0.002876079,-0.028996665,9713.456163,4
3882.5,2933.5,1781.5,1944.0,2032.0,3115.0,0.10968203,0.21041383,-0.23146866,24338.977,3
5000.0,4155.5,1876.2,2225.0,2772.5,3935.5,0.11913155,0.17337507,-0.27765605,3733.510417,2
2655.0,1820.0,1358.0,1554.0,1403.0,3684.0,-0.16232844,0.44839787,-0.40664375,12543.15799,0
2768.0,1864.75,1654.4,1910.333333,1834.5,3954.0,-0.17643559,0.36615703,-0.34849086,80639.84549,0
3412.0,2460.0,1650.0,1830.0,1848.0,3177.0,0.035665505,0.2644776,-0.26902336,35882.46832,3
4407.0,3547.0,2782.0,3192.0,3540.0,3889.0,0.06243973,0.04697806,-0.09843242,57248.33681,5
4398.0,3505.5,1879.0,2137.0,2461.0,3816.0,0.07085464,0.21586746,-0.28204268,36728.11545,2
4141.0,3753.0,2422.0,2740.0,2996.0,3186.0,0.13033985,0.03073439,-0.075261556,19957.82943,4
1172.0,1138.0,1372.0,1530.0,1310.0,1237.0,-0.026982151,-0.02866117,0.105890855,132.2161458,1
4203.0,4117.0,3386.0,3484.0,3508.0,3574.0,0.08087952,0.009319401,-0.012751488,150099.2617,3
4816.5,4004.333333,2127.5,2478.0,2916.0,4000.666667,0.09252784,0.15681928,-0.23502779,17092.57856,2
3997.625,3240.4,1782.125,2144.75,2506.666667,3664.666667,0.043454144,0.18764178,-0.26162982,17463.65582,2
3886.0,3480.25,1840.0,2122.0,2457.0,3770.666667,0.015063126,0.21094042,-0.27978277,15528.74783,2
4657.5,3673.0,1899.5,2165.0,2418.5,3888.8,0.08994535,0.23311085,-0.28474677,6743.31684,2
3115.0,2679.0,2013.0,2168.0,2276.0,2938.0,0.029241698,0.12696587,-0.15080297,18897.0217,3
5294.5,4605.0,2756.0,3233.0,3776.0,4136.0,0.12284608,0.045500506,-0.12254037,28286.85981,5
6381.0,6471.0,4060.0,4732.0,5412.0,5704.0,0.056019858,0.026268441,-0.093139134,21334.83898,5
3471.0,2610.0,1860.0,1942.0,1920.0,2602.0,0.14309238,0.15081823,-0.14524648,17631.67361,3
5245.5,4657.0,2255.0,2779.0,3279.0,4326.0,0.096066445,0.13767259,-0.217734,18955.17882,5
1252.0,1210.0,1859.5,2070.0,1479.0,1305.5,-0.020918867,-0.062309213,0.22648497,142.2365451,1
1193.5,1148.0,1741.0,2010.0,1711.0,1401.5,-0.08015414,-0.09943775,0.17836729,70.16666667,1
5215.5,4727.0,2204.0,2738.0,3228.0,4206.0,0.10714854,0.1315577,-0.21140553,34841.83681,5
3814.0,3078.125,1850.0,2178.0,2380.0,3754.0,0.007928118,0.22399738,-0.2656777,15014.03472,2
3582.25,2783.625,1631.0,1889.583333,2051.5,3485.0,0.013760656,0.25891808,-0.29684472,14313.03819,2
3367.5,2698.5,1710.0,1954.5,2030.0,3902.5,-0.0735901,0.31563422,-0.33259347,31645.15148,2
1211.5,1158.0,1761.0,1960.5,1704.5,1398.5,-0.07164751,-0.098614246,0.1673117,108.2065972,1
5314.5,4790.0,2766.0,3214.0,3716.0,4206.0,0.11643296,0.061853066,-0.13369273,46434.98785,5
4086.4,3481.5,1880.5,2142.0,2399.583333,3571.6,0.06722382,0.1962788,-0.25021002,21017.23611,2
4087.166667,3197.0,1756.666667,2008.5,2291.142857,3586.75,0.065210074,0.22042035,-0.28206962,12325.13281,2
1523.5,1352.0,1546.0,1727.5,1597.5,1520.5,0.000986,-0.024695318,0.06373153,87607.26519,1
3278.0,2523.0,1531.75,1754.666667,1786.5,3455.733333,-0.026394472,0.31842026,-0.32647526,54885.71181,2
4754.0,4068.0,2554.0,2916.0,3274.0,3561.0,0.14347565,0.04198976,-0.09958314,19712.64714,5
2924.5,2212.0,1460.333333,1588.0,1629.5,3159.5,-0.038625903,0.31948215,-0.33101633,25518.87023,0
3003.0,2878.0,2468.0,2644.0,2678.0,3002.0,0.000167,0.057042252,-0.06340772,40281.19401,3
1369.0,1256.0,1493.0,1530.0,1442.0,1491.0,-0.04265734,0.016706444,0.012909632,54170.65625,1
3284.5,2961.0,1928.0,2062.0,2194.0,3085.0,0.03132114,0.16878197,-0.19875656,37009.00868,3
3512.0,2565.5,1492.0,1638.5,1674.0,2976.0,0.08261406,0.28,-0.28984722,77878.01085,2
3591.0,2666.0,2042.0,2020.0,1974.0,2644.0,0.15188453,0.14508446,-0.13379073,20048.37109,3
3628.75,3002.6,1761.5,2071.2,2376.833333,3535.0,0.013086721,0.19590652,-0.26110378,11623.88455,2
4253.25,3213.5,1740.5,1983.7,2225.0,3637.25,0.07806856,0.24090579,-0.29417625,5860.523438,2
2637.5,1910.0,1490.333333,1632.25,1587.5,3282.5,-0.1089527,0.34804928,-0.33577496,56255.43924,0
3270.5,2588.0,1452.25,1630.333333,1566.9,3350.0,-0.012008157,0.3626472,-0.34529147,40955.67535,2
3753.0,3720.0,3496.0,3568.0,3590.0,3574.0,0.02443019,-0.002233389,-0.00084,171537.638,3
3350.0,2830.0,1643.0,1884.0,2036.0,3425.0,-0.011070111,0.25434902,-0.2902618,15980.77561,2
5129.0,4658.0,2717.0,3136.0,3640.0,4063.0,0.11597041,0.05491367,-0.12876788,34375.46875,5
7569.0,7426.0,4822.0,5526.0,6292.0,6790.0,0.05425169,0.038067576,-0.10263073,20464.57292,5
3704.5,2777.5,2063.0,2072.0,2047.0,2665.0,0.16319962,0.13115449,-0.12518471,6686.736979,3
4386.0,3834.0,2582.0,2987.0,3401.0,3824.0,0.0684531,0.058546714,-0.122889444,50654.59028,5
5232.0,4449.5,2882.0,3281.0,3707.0,4232.0,0.10566357,0.06612924,-0.1265806,10397.4401,5
2544.5,1831.0,1358.333333,1470.0,1413.0,2977.5,-0.07841362,0.35633755,-0.33895448,22623.7053,0
3732.5,3079.5,2504.0,2725.0,2986.0,3162.0,0.08274712,0.028627196,-0.07423136,69655.93012,5
1295.0,1233.0,1558.0,1594.0,1477.0,1397.0,-0.037890043,-0.02783577,0.06586426,118.1892361,1
3414.0,3201.0,1976.0,2200.0,2336.0,2489.0,0.15669999,0.031709846,-0.06163361,50295.7053,4
3283.0,3215.0,2010.0,2134.0,2202.0,2564.0,0.122969046,0.075954676,-0.09152831,41993.50564,3
6373.0,6159.0,2744.0,3510.0,4400.0,5052.0,0.11562363,0.06898011,-0.1800981,19803.17535,5
2494.125,1728.666667,1439.0,1659.333333,1564.25,3722.0,-0.19753061,0.4081816,-0.3833003,61213.97135,0
2825.0,1862.0,1448.0,1676.0,1608.0,3780.0,-0.14458743,0.40311804,-0.3856305,41574.45313,0
2669.5,1967.75,1380.25,1468.0,1493.5,3034.0,-0.06390813,0.340254,-0.3478454,34956.28906,0
4550.5,4126.5,2506.0,2843.0,3198.0,3525.0,0.12698904,0.048639,-0.10709799,24609.04905,5
3034.0,2702.0,1916.0,2140.0,2214.0,3272.0,-0.037741832,0.19285454,-0.20916481,38734.39887,3
3520.25,2789.0,1650.333333,1947.333333,2098.5,3658.75,-0.01929238,0.27100614,-0.30527848,49197.68056,2
4538.0,3802.5,2563.0,2939.0,3268.0,3692.0,0.102794655,0.060919542,-0.11355753,16620.8316,5
4493.0,3874.0,2368.0,2621.0,2977.0,3332.0,0.14837061,0.056268822,-0.11943558,46020.21832,5
2991.0,2764.0,2760.0,2804.0,2824.0,3032.0,-0.006807239,0.035519127,-0.039067853,108233.9727,3
2385.0,2389.0,1924.0,1962.0,1994.0,2042.0,0.07747911,0.011892963,-0.01998002,2538.546875,4
4244.0,3484.0,2330.0,2669.0,2982.0,3317.0,0.12260283,0.053183045,-0.10825259,29338.45269,5
1302.0,1227.0,1584.0,1644.0,1519.0,1416.0,-0.041942604,-0.035093695,0.07450981,325.3090278,1
2485.0,2291.0,1888.0,1972.0,2038.0,2238.0,0.052297268,0.046772685,-0.0631829,48169.66753,3
5817.5,5091.0,2811.0,3321.0,3776.0,4236.0,0.1573084,0.05741388,-0.121079795,54716.2513,5
1204.0,1147.5,1744.5,1913.0,1687.0,1397.0,-0.07420223,-0.094033726,0.15589124,81.67100694,1
3194.5,2865.5,1841.0,2051.0,2113.0,3083.0,0.017761847,0.18668206,-0.20101285,77899.32292,3
1210.5,1150.5,1737.0,1934.0,1721.5,1382.5,-0.06633244,-0.10921392,0.16628976,114.7039931,1
4376.5,3703.5,1898.333333,2378.5,2781.5,3643.666667,0.09137383,0.13418588,-0.21008496,24653.96528,2
2805.0,2232.0,1648.0,1820.0,1834.0,2776.0,0.005196202,0.2043384,-0.20800696,39828.7678,3
4685.5,3851.5,1906.833333,2247.5,2759.083333,3902.333333,0.091194905,0.17162265,-0.26908588,13741.95399,2
4668.0,4148.0,2488.0,2848.0,3197.0,3520.0,0.14020517,0.048086945,-0.10552764,59673.41363,5
4215.75,3415.75,1924.333333,2281.5,2540.0,3891.75,0.039962996,0.2101683,-0.26084316,19826.10981,2
1309.0,1201.0,1510.0,1494.0,1434.0,1372.0,-0.023498695,-0.022095509,0.04256804,42187.32726,1
3813.5,3238.5,1897.0,2226.5,2512.0,3763.333333,0.00662106,0.19940507,-0.25657365,11872.89627,2
1847.0,1946.5,1552.0,1540.0,1551.0,1565.0,0.08264947,0.004492939,-0.00805153,444.0043403,4
3389.0,3169.5,1956.5,2222.0,2263.0,2838.0,0.08848563,0.11272299,-0.12173913,57120.61328,3
2648.666667,1812.333333,1575.375,1786.6,1733.0,3789.0,-0.17713457,0.37232888,-0.35913622,40284.7309,0
3214.0,2999.0,1998.0,2296.0,2532.0,3112.0,0.016123934,0.102763996,-0.15088758,31577.08507,3
3338.0,3026.0,1872.0,2044.0,2172.0,3148.0,0.029293863,0.18345864,-0.21263482,74744.14497,3
5176.0,4425.0,1918.125,2282.0,2748.0,4031.0,0.124361895,0.18926096,-0.27704737,4831.741753,2
3510.0,3164.0,2394.0,2562.0,2692.0,2986.0,0.08066502,0.051778797,-0.076423936,6753.403212,5
2709.666667,1904.166667,1461.0,1617.0,1556.5,3629.0,-0.14503576,0.39967215,-0.38353032,56374.0434,0
1195.0,1152.0,1731.0,1832.0,1664.0,1374.0,-0.06967692,-0.09545754,0.14285715,99.61024306,1
4159.5,3817.5,2206.0,2465.0,2734.0,3307.0,0.11417665,0.094851844,-0.14587665,25694.56814,5
5139.5,4216.5,2044.0,2392.0,2763.0,4106.0,0.11178411,0.19551608,-0.26377347,40451.21441,2
1184.0,1142.0,1696.0,1869.0,1603.0,1244.0,-0.024711696,-0.12609765,0.20077096,62.36284722,1
3233.666667,3063.75,2093.5,2272.666667,2497.0,2925.5,0.050033826,0.079022594,-0.12558915,31600.25174,3
1452.0,1312.5,1568.0,1616.5,1513.5,1485.5,-0.011404255,-0.009336446,0.04223082,96621.47917,1
3612.5,2702.5,1977.5,1985.0,2008.0,2563.0,0.16994575,0.121417634,-0.12708883,10631.70486,3
3945.0,3195.0,1997.5,2321.0,2667.0,3798.666667,0.018897163,0.17502707,-0.24146195,14725.5599,2
4629.0,4329.0,2686.0,2878.0,3138.0,3436.0,0.14792313,0.04533009,-0.08837504,34600.01172,5
3948.5,3187.8,1795.0,2152.0,2365.0,3707.333333,0.031501032,0.22105725,-0.26544544,16971.10026,2
1752.0,1435.5,1584.5,1679.5,1530.5,1478.0,0.08482972,-0.017450556,0.06381631,44752.58247,1
1303.5,1209.0,1409.0,1565.0,1335.5,1249.5,0.021151586,-0.033268858,0.11209806,11056.95486,1
2637.0,1866.0,1424.0,1580.0,1507.5,3235.333333,-0.10189022,0.36430404,-0.343763,20723.63932,0
1604.333333,1415.0,1561.0,1797.428571,1634.666667,1541.25,0.020054573,-0.02941408,0.07673053,191637.5703,1
1282.0,1209.5,1467.5,1477.0,1338.0,1286.0,-0.001557632,-0.019817073,0.06912776,70.71744792,1
1755.0,1760.0,1794.0,1810.0,1792.0,1749.0,0.001712329,-0.012143462,0.017139645,1524.190972,4
1157.0,1126.0,1610.0,1862.0,1566.0,1247.0,-0.037437603,-0.11340206,0.1978128,184.1171875,1
5254.0,4434.0,2722.0,3155.0,3452.0,4675.5,0.05826074,0.1505383,-0.19417661,80679.94748,5
2598.0,1789.0,1430.0,1636.0,1466.0,3742.0,-0.18044165,0.43701997,-0.3915954,26866.56467,0
4250.0,3889.5,2392.0,2707.0,3010.0,3500.5,0.09670344,0.07533984,-0.12782924,20146.54818,5
3645.0,2810.333333,1631.166667,1898.5,1999.5,3588.0,0.007880547,0.2842953,-0.30793765,17822.75911,2
4202.5,3141.5,1677.0,1891.0,2110.5,3504.5,0.090567015,0.24826358,-0.2990455,14192.12326,2
2708.25,1966.375,1377.5,1502.5,1466.0,2991.0,-0.049611792,0.3421584,-0.33125627,13422.17925,0
3448.8,2732.0,1644.5,1918.5,2031.0,3476.666667,-0.004023796,0.2624826,-0.28880787,23131.71181,2
2510.0,1755.0,1292.0,1466.0,1351.0,3296.0,-0.1353772,0.4185496,-0.3842923,18273.72613,0
2400.791667,1717.0,1354.5,1549.0,1436.0,3412.25,-0.17399812,0.4076213,-0.37556058,34864.46441,0
6566.0,6275.0,2970.0,3792.0,4760.0,5472.0,0.09087888,0.069585614,-0.18134715,5995.996962,5
1209.0,1167.0,1762.0,1974.0,1703.0,1406.0,-0.07533461,-0.09552911,0.16804734,124.8094618,1
4969.5,4158.5,1872.0,2251.0,2760.0,3942.0,0.115300454,0.17636527,-0.27305022,8728.180122,2
1856.0,1863.0,1717.0,1756.0,1758.0,1724.0,0.036871508,-0.009764503,0.009195402,5581.110243,4
5073.5,4363.0,2988.0,3413.0,3841.0,4297.5,0.082808666,0.056091417,-0.1147137,93436.13498,5
6754.0,6014.0,3250.0,3912.0,4696.0,5168.0,0.13303137,0.04785077,-0.13832599,58651.01997,5
2646.0,1876.0,1332.0,1524.0,1438.0,3370.0,-0.12034574,0.4018303,-0.37719658,13261.42361,0
4094.5,3244.25,1802.5,2116.5,2356.0,3780.0,0.039939042,0.23207301,-0.2821165,47753.73307,2
1706.5,1474.0,1523.0,1740.5,1598.5,1502.5,0.06357121,-0.030957755,0.07338884,113672.9744,1
5045.0,4365.0,2924.0,3380.0,3796.0,4216.0,0.08951517,0.05242137,-0.11005793,40293.6467,5
4397.5,3375.0,2726.0,3057.0,3250.0,3495.5,0.11427847,0.036394633,-0.066921026,65989.95313,5
1317.0,1244.0,1598.0,1646.5,1491.5,1434.5,-0.04270398,-0.019480519,0.06880883,4343.893229,1
2934.0,2757.0,2208.0,2302.0,2388.0,2608.0,0.05882353,0.04403523,-0.062321793,18898.18533,3
1787.0,1885.0,1542.5,1538.0,1523.0,1577.5,0.062267795,0.01757781,-0.012678543,1192.576823,4
4276.5,3937.0,2584.0,2905.0,3202.0,3612.5,0.08416783,0.060239196,-0.108553894,29763.4592,5
1716.0,1792.5,1504.0,1488.5,1474.0,1523.0,0.05958629,0.016349683,-0.011456085,564.7630208,4
3693.0,3194.5,2211.0,2471.0,2730.0,2992.0,0.10486163,0.045788188,-0.09536885,14649.99262,5
4068.5,3429.0,2455.0,2723.0,2915.0,3167.5,0.12451631,0.041512538,-0.075460486,59071.75043,5
3043.5,2724.0,1884.0,2081.0,2144.0,3097.0,-0.008712646,0.18183553,-0.19621475,36385.45226,3
3449.0,2523.0,1911.0,2006.0,1946.0,2650.0,0.13100508,0.15317668,-0.13831615,14945.27257,3
2901.5,1971.0,1601.5,1954.0,1730.0,4274.0,-0.19127586,0.42371753,-0.37251124,52065.18099,0
4624.0,3754.0,2517.0,2900.0,3204.0,3526.0,0.13472393,0.047845468,-0.09741674,21856.03299,5
4182.0,3701.5,2684.0,2924.0,3121.0,3359.0,0.10913672,0.036728393,-0.069234446,11470.45052,5
6290.0,6040.5,2757.0,3516.0,4462.0,5189.5,0.095866546,0.07537688,-0.1922348,4485.548611,5
1281.0,1206.0,1444.0,1452.5,1315.5,1315.0,-0.013097072,-0.00019,0.04968383,50918.52257,1
2499.5,1756.0,1334.0,1448.666667,1388.5,3089.333333,-0.10553783,0.379834,-0.3615396,39811.86849,0
4007.5,3492.5,2346.0,2657.0,2908.0,3167.0,0.11715102,0.042633746,-0.08756868,17551.09245,5
4010.0,3142.0,1620.0,1824.0,2030.0,3476.0,0.071333155,0.2626226,-0.3116981,55320.56597,0
5113.0,4251.5,2763.0,3159.0,3567.0,4070.0,0.11357944,0.06586356,-0.1260202,14569.6072,5
1246.0,1179.0,1874.0,2026.0,1488.0,1310.0,-0.025039123,-0.06361687,0.2146283,61.64756944,1
1240.5,1172.0,1619.0,1837.0,1521.0,1328.5,-0.034254573,-0.06755571,0.16063812,443.7743056,1
3641.0,2751.0,1988.0,2054.0,2038.0,2574.0,0.17168142,0.11621856,-0.11235955,35168.41536,3
1774.0,1865.5,1496.0,1511.0,1522.5,1536.5,0.07174143,0.004576659,-0.008367514,571.6848958,4
2368.25,1752.333333,1338.5,1434.0,1427.5,2901.416667,-0.101176545,0.34048164,-0.3384719,9410.963542,0
2329.0,1643.0,1307.5,1434.0,1344.0,3305.0,-0.17323394,0.42181113,-0.39480904,26520.58854,0
2802.0,2091.0,1499.0,1611.666667,1516.0,3101.0,-0.05065221,0.3432965,-0.31602773,104831.2062,0
6199.0,5462.0,2902.0,3520.0,4212.0,4708.0,0.1367012,0.05560538,-0.14438502,27853.51085,5
3590.5,2942.5,1763.5,1942.0,2099.0,3149.0,0.06550931,0.20007622,-0.23708506,4697.393663,5
3456.0,2293.0,1650.0,1916.0,1980.0,3656.0,-0.028121484,0.297374,-0.31227568,49733.57552,0
3786.0,2972.5,1915.0,2063.0,2219.0,2896.5,0.13310887,0.13244063,-0.1680613,33550.16319,3
1182.0,1141.0,1666.0,1881.0,1596.0,1252.0,-0.028759245,-0.12078652,0.20076604,65.29513889,1
7258.0,7317.0,4356.0,5072.0,5800.0,6352.0,0.0665687,0.04542462,-0.11204482,22539.39757,5
3663.5,2775.0,1868.0,1986.5,2036.0,2730.0,0.14600766,0.14561477,-0.15763807,24856.66536,3
1181.5,1143.0,1605.0,1836.0,1503.0,1256.5,-0.03076292,-0.089327775,0.18738884,85.21137153,1
1345.0,1242.0,1440.0,1500.0,1368.0,1378.0,-0.012118987,0.003641661,0.042390548,257.796875,1
3264.5,3050.75,2004.5,2149.333333,2294.5,2820.0,0.073054485,0.10274709,-0.1349611,41545.05252,3
5810.0,5229.0,2836.0,3292.0,3906.0,4351.0,0.14358823,0.053893667,-0.13855816,51440.49045,5
3459.0,2919.0,1730.5,2019.0,2313.0,3814.5,-0.04887606,0.24504285,-0.3077912,56438.47569,2
4878.0,4287.0,2818.0,3142.0,3534.0,3850.0,0.117781855,0.042795233,-0.10125858,25859.32813,5
1245.0,1174.5,1931.5,2099.0,1467.0,1288.5,-0.017169923,-0.064779535,0.239262,72.75998264,1
4202.75,3325.25,1834.666667,2108.0,2338.0,3555.0,0.08349715,0.2065162,-0.2555183,9102.375,2
3976.5,3300.5,2589.0,2886.0,3202.0,3614.5,0.047688052,0.060514927,-0.1120683,96106.37109,5
3044.0,2494.0,1588.5,1781.0,1878.0,3666.0,-0.092697464,0.3225108,-0.34606206,23794.15582,2
4597.0,3876.5,2728.0,3189.0,3609.0,4036.5,0.06492153,0.055915244,-0.11729292,132160.2791,5
4157.0,3770.5,2761.0,3053.0,3289.0,3527.0,0.08198855,0.03491784,-0.072036475,11799.95052,5
4624.0,3874.0,2738.0,3036.0,3438.0,3834.0,0.0934027,0.054455444,-0.116157204,7157.540365,5
1477.0,1368.0,1984.0,2494.0,2460.0,1807.0,-0.10048721,-0.15303493,0.1597303,69759.1072,1
1308.0,1222.0,1425.0,1457.0,1304.0,1306.0,0.000765,0.000766,0.054650743,30737.38064,1
5656.0,4909.5,2964.0,3419.0,3980.0,4468.0,0.11734492,0.057765152,-0.13300368,9327.487413,5
2565.0,1718.0,1380.0,1630.0,1412.0,3744.0,-0.1868759,0.4522886,-0.39337552,13245.49826,0
3725.466667,3064.5,2001.5,2326.5,2602.8,3555.2,0.023386138,0.1546606,-0.2089022,11348.89974,2
4672.0,3841.0,2672.0,3062.0,3404.0,3766.0,0.10737141,0.050488144,-0.10310486,26026.0,5
3667.5,3691.0,3410.0,3393.0,3359.0,3226.0,0.06404584,-0.020197418,0.025230397,85768.64062,3
1294.0,1235.0,1590.0,1628.0,1485.0,1422.0,-0.04712813,-0.021671826,0.06754098,438.3628472,1
1197.5,1154.5,1410.5,1555.0,1340.5,1223.0,-0.010535014,-0.04583577,0.11951044,116.6258681,1
2486.1,1798.0,1404.333333,1556.666667,1484.0,3253.0,-0.13362722,0.3734431,-0.35269248,36204.85069,0
1211.0,1152.5,1736.0,1921.0,1685.5,1398.0,-0.07167497,-0.093238205,0.15757759,76.75260417,1
3590.5,3027.75,1818.583333,2138.0,2396.0,3404.0,0.026663808,0.1737931,-0.2284374,9087.802083,2
4419.666667,3672.0,1899.25,2197.5,2593.5,3800.0,0.0753883,0.18870728,-0.26719466,37940.03125,2
2639.0,2550.0,2017.0,2073.0,2197.5,2426.0,0.04205331,0.049421433,-0.07846188,102987.7283,3
3469.5,2554.5,1838.5,1911.5,1913.0,2664.0,0.13132796,0.16408128,-0.1644629,20865.54774,3
4250.0,3889.5,2421.0,2730.0,3073.0,3502.0,0.096491225,0.06524715,-0.123876765,14228.72873,5
5793.0,4964.0,2930.0,3400.0,3952.0,4408.0,0.135771,0.054545455,-0.12909836,26955.51649,5
4446.25,3334.75,1661.25,1900.0,2103.333333,3583.5,0.10744419,0.2602796,-0.30701193,6063.390625,2
1198.5,1142.0,1725.0,1922.0,1682.5,1416.5,-0.0833652,-0.08583414,0.1514153,96.67230903,1
4301.0,4276.0,2880.0,3110.0,3288.0,3310.0,0.13020629,0.003334344,-0.031152649,175401.1827,3
2378.0,1751.0,1323.5,1468.0,1467.0,2975.0,-0.11152624,0.33948672,-0.33918524,7311.952691,0
2635.0,1912.0,1370.5,1496.0,1468.5,3236.0,-0.10236757,0.3757041,-0.36770922,19570.55642,0
1816.0,1899.0,1527.0,1534.0,1518.0,1637.5,0.051686693,0.037870385,-0.0326344,4707.727431,4
4275.0,3728.0,2480.0,2834.0,3144.0,3388.0,0.11575101,0.037354562,-0.08903889,83446.50043,5
2972.5,2214.5,1544.0,1725.5,1750.5,3592.0,-0.09437124,0.3446888,-0.3510108,50673.43576,2
2908.0,2680.0,2120.0,2334.0,2446.0,3054.0,-0.024488427,0.11054546,-0.13363029,54474.93576,3
2168.0,2376.0,1601.0,1651.5,1650.0,1765.5,0.10232617,0.033816423,-0.033362597,828.5976563,4
4002.0,3814.0,2636.0,2864.0,3072.0,3410.0,0.07987048,0.0521444,-0.08702582,35141.39714,5
4090.0,4076.0,3282.0,3298.0,3362.0,3210.0,0.12054794,-0.023128424,0.013521819,160202.3919,3
1206.5,1139.0,1558.0,1775.666667,1556.5,1284.75,-0.031409934,-0.095644526,0.16040844,203.4969618,1
3826.0,3130.0,1787.0,1989.0,2110.0,3250.0,0.08140192,0.21268657,-0.24069479,16929.7895,5
4792.0,4319.0,2606.0,2924.0,3236.0,3522.0,0.1527544,0.042320214,-0.09277071,52989.49566,5
4400.0,3945.0,2606.0,2870.0,3118.0,3482.0,0.1164679,0.055151515,-0.09634761,30389.15972,5
4712.0,3635.0,2666.0,2974.0,3284.0,3612.0,0.13214801,0.047563806,-0.09687215,57552.50434,5
2753.0,1848.0,1472.0,1626.0,1493.0,3756.0,-0.15409432,0.43112975,-0.39576367,30687.60503,0
3578.0,2641.5,1941.5,2008.5,1977.5,2646.5,0.14965057,0.14467993,-0.13705693,26439.11111,3
4820.0,3817.0,2725.0,3064.0,3422.0,3720.0,0.12880562,0.041725006,-0.09669811,19101.39366,5
2958.0,2733.0,2178.0,2300.0,2452.0,2582.0,0.067870036,0.025824394,-0.05776321,3537.131076,5
4541.0,3784.0,2852.0,3268.0,3568.0,3922.0,0.07314191,0.04726302,-0.09095967,15699.94878,5
6298.0,6054.5,2895.0,3666.0,4574.0,5257.5,0.0900437,0.069521435,-0.1783493,4477.265191,5
3917.0,3389.0,1883.5,2180.0,2526.0,3795.0,0.015819503,0.20075937,-0.27029288,8246.230903,2
4280.0,3396.0,2438.0,2776.0,3040.0,3382.0,0.117201775,0.053254437,-0.09840857,25518.79297,5
3767.0,3171.5,1816.5,2011.5,2179.0,3193.0,0.08247127,0.18875651,-0.22701508,7990.267795,5
6135.5,5857.0,2769.0,3536.0,4428.0,5238.0,0.078911506,0.083798885,-0.19398221,1685.672743,5
1272.0,1217.0,1865.0,2088.0,1522.0,1335.0,-0.024165709,-0.065453276,0.21998248,294.1996528,1
5524.0,5036.0,2983.0,3492.0,4022.0,4502.0,0.10193497,0.056311592,-0.12634476,12547.27778,5
5036.0,4733.0,2758.0,3028.0,3492.0,3850.0,0.13346837,0.048760556,-0.119511485,13691.97049,5
3121.5,2659.0,2311.0,2422.0,2572.0,2683.0,0.075544834,0.02112274,-0.051126346,10494.3546,4
5512.0,5046.0,2486.0,3131.0,3817.0,4760.0,0.07320872,0.1099452,-0.2064377,31239.66102,5
5241.0,4650.0,2836.0,3198.0,3730.0,4252.0,0.10418203,0.06539714,-0.14147651,40601.19922,5
3308.0,2950.0,2238.0,2422.0,2594.0,2719.0,0.0977269,0.023527198,-0.057770863,4375.59809,5
1197.5,1140.0,1667.5,1811.0,1642.5,1384.0,-0.072244816,-0.08541219,0.13364632,144.8007813,1
5784.0,4499.0,2814.0,3522.0,4280.0,4660.0,0.1076216,0.042505592,-0.1390858,42552.6671,5
2940.0,2715.0,2274.0,2418.0,2548.0,2780.0,0.027972028,0.043543544,-0.06964217,82616.15191,5
2575.5,1895.0,1384.666667,1507.75,1540.0,3183.333333,-0.105548,0.34791812,-0.35718474,13268.54688,0
3318.0,2532.5,1571.0,1794.5,1827.333333,3436.0,-0.01747113,0.30563647,-0.31383234,26028.80339,2
3434.5,2830.0,1663.0,2019.0,2122.5,3671.0,-0.033284076,0.2672823,-0.29033393,14571.7066,2
3463.0,2585.0,1433.0,1652.0,1763.0,3336.0,0.018679218,0.30849186,-0.33761027,12926.89453,0
4409.0,3561.666667,1847.5,2139.0,2391.25,3713.333333,0.085648626,0.21657225,-0.2690095,17711.26649,2
3315.0,3041.0,1856.0,2019.0,2096.0,2804.0,0.08351038,0.1444898,-0.16276176,34234.71267,3
3395.5,3281.0,2350.0,2482.0,2631.0,2812.0,0.09399919,0.033253722,-0.06233472,17263.05816,4
4748.0,3979.0,2081.0,2390.0,2830.5,3773.5,0.1143578,0.14279224,-0.22446662,9378.302083,2
3540.0,2980.0,1714.0,1980.0,2200.0,3586.0,-0.006455234,0.23954372,-0.28853756,12869.10807,2
